"Subhash College, Morena",KAILARAS,Madhya Pradesh,,
"Surana College, Bangalore",Bengaluru,Karnataka,,
Suren Das College,Kamrup,Assam,,
Surendranath College,Kolkata,West Bengal,,
Suri Vidyasagar College,Suri,West Bengal,,
"Surya Sen Mahavidyalaya, Darjeeling",Siliguri,West Bengal,,
Suryadatta College Of Hospitality Management & Travel Tourism (Schmtt),Pune,Maharashtra,,
Suryadatta College of Management Information Research & Technology(Scmirt),Pune,Maharashtra,,
"SVCR Degree College, Palamaner Rural",Palamaner,Andhra Pradesh,,
"Sves's Arts & Commerce College, Harugeri",Belgaum,Karnataka,,
SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,,
"SVM Arts/Science/Commerce College, Ilkal",Bagalkot,Karnataka,,
"Swami Dayananda College of Arts & Science, Tiruvarur",Manjakkudi,Tamil Nadu,,
Swami Sahajanand College of Commerce and Management,Bhavnagar,Gujarat,,
Swami Shri Swaroopanand Saraswati Mahavidyalaya,Bhilai,Chhattisgarh,,
"Swami Vivekanand Government College, Lakhnadon, Seoni",Lakhnadon Seoni,Madhya Pradesh,,
Swami Vivekanand Government Degree College Ghurmarwin,Ghumarwin,Himachal Pradesh,,
Swami Vivekanand Subharti University,Meerut,Uttar Pradesh,,
"Swami Vivekananda Mahavidyalaya, Mohanpur",Agartala,Tripura,,
Swami Yogananda Giri College,Kokrajhar,Assam,,
"Swatantrya Sainik Shri Kanhaiyalalji Ramchandra Innani Mahavidyalaya,Karanja (Lad), Dist Washim (M.S.)",Karanja (Lad),Maharashtra,,
"Syed Ammal College of Arts and Science, Ramanathapuram",Ramanathapuram,Tamil Nadu,,
Symbiosis College of Arts and Commerce,Pune,Maharashtra,,
T. John College,Bengaluru,Karnataka,,
T. S. R. & E. R. R. Government Degree College,Pamarru,Andhra Pradesh,,
T.H.B. College,Jamugurihat,Assam,,
"T.K.M.College of Arts and Science, Kollam",Kollam,Kerala,,
T.R.R. Government Degree College,KANDUKUR,Andhra Pradesh,,
"T.S.P.S.M.S.C.M. Managuli Arts College, Sindagi",Sindagi,Karnataka,,
T.S.S College,MORENA,Madhya Pradesh,,
Tagore Arts College,Puducherry,Pondicherry,,
Tagore College of Arts and Science,Chennai,Tamil Nadu,,
Takshashila Mahavidyalaya,Amravati,Maharashtra,,
Tamralipta Mahavidyalaya,Purba Medinipur,West Bengal,,
"Tapi Valley Education Society`s Dhanaji Nana Mahavidyalay, Faizpur",Jalgaon,Maharashtra,,
Tara Government College,Sangareddy,Telangana,,
Tarakeswar Degree College,Tarakeswar,West Bengal,,
"Tata College, Chaibasa",Chaibasa,Jharkhand,,
"Tehatta Sadananda Mahavidya, Burdwan",Tehatta,West Bengal,,
Tellakula Jalayya Polisetty Somasunadaram College,Guntur,Andhra Pradesh,,
"Teresian College, Mysore",Mysuru,Karnataka,,
"TES's Bhusawal Arts, Science & P.O.Nahata Commerce College, Bhusawal",Bhusawal,Maharashtra,,
Tetso College,Dimapur,Nagaland,,
Tezpur College,Sonitpur,Assam,,
Thakur Educational Trusts Thakur College of Science and Commerce,Mumbai,Maharashtra,,
Thambal Marik College,Bishnupur,Manipur,,
Thanthai Hans Roever College,Perambalur,Tamil Nadu,,
The American College,Madurai,Tamil Nadu,,
"The Graduate School College for Women, Jamshedpur",Jamshedpur,Jharkhand,,
"The Gurunanak Vidyak Societys College of Arts Science and Commerce, East Mumbai",MUMBAI,Maharashtra,,
"The Kandivli Education Society`s Bhanumati Kishandas Shroff of Arts, Andmaganlal Hargovinddas Shroff College of Commerce",Mumbai,Maharashtra,,
The Kelkar Education Trust`s Vinayak Ganesh Vaze College of Arts Science and Commerce,Mumbai,Maharashtra,,
The KNSB LTD Arts & Commerce College Kheralu,KHERALU PIN-384325,Gujarat,,
"The M.D.T. Hindu College, Pettai, Tirunelveli",Tirunelveli,Tamil Nadu,,
The New College,Kolhapur,Maharashtra,,
The Oxford College of Science,Bengaluru,Karnataka,,
"The Poona Gujrati Kelwani Mandals H.V.Desai Senior College of Arts, Science & Commerce",Pune,Maharashtra,,
The Quaid-E-Milleth College for Men,Chennai,Tamil Nadu,,
The Standard Fireworks Rajaratnam College for Women,Sivakasi,Tamil Nadu,,
Thevanai Ammal College for Women (Autonomous),Villupuram,Tamil Nadu,,
Thiagarajar College,Madurai,Tamil Nadu,,
Thiravium College of Arts and Science for Women,Periyakulam,Tamil Nadu,,
Thiru Kolanchiyappar Government Arts College,Cuddalore,Tamil Nadu,,
Thiru. A.Govindasamy Government Arts College,Tindivanam,Tamil Nadu,,
Thiruthangal Nadar College,CHENNAI -51,Tamil Nadu,,
Thiruvalluvar Government Arts College,Namakkal,Tamil Nadu,,
"Thiruvalluvar Univeristy, Vellore",Vellore,Tamil Nadu,,
Thoubal College,Thoubal,Manipur,,
"Thunchan Memorial Government College, Tirur",Malappuram,Kerala,,
Tinsukia Commerce College,Tinsukia,Assam,,
"Tirunelveli Dakshina Mara Nadar Sangam College, Tirunelveli Dist",Tirunelveli,Tamil Nadu,,
Tirupur Kumaran College for Women,Tiruppur,Tamil Nadu,,
Tolani College of Arts & Science,"Adipur, Taluka- Gandhidham",Gujarat,,
"Tolani College of Commerce, Andheri E Mumbai","Andheri (East), Mumbai",Maharashtra,,
Tolani Commerce College,Adipur,Gujarat,,
Tolani Institute of Commerce,"Adipur , Ta: Gandhidham",Gujarat,,
"Toshniwal Arts, Commerce & Science College",Sengaon,Maharashtra,,
Trinity College for Women,Namakkal,Tamil Nadu,,
Trinity Institute of Professional Studies,West,Delhi,,
TSR & TBK Degree College,Gajuwaka,Andhra Pradesh,,
Tukaram Krishnaji Kolekar Arts and Commerce College,Kolhapur,Maharashtra,,
"Tuljaram Chaturchand College, Baramati, Dist.Pune",Pune,Maharashtra,,
"Tunga Mahavidyalaya, Anandagiri, Thirthahalli",Shimoga,Karnataka,,
Udaynarayanpur Madhabilata Mahavidyalaya,Haora,West Bengal,,
"Umiya (Shri M. P. & B. A. Patel, Detrojwala) Arts & Commerce College for Girls",Ahmedabad,Gujarat,,
Union Christian College,Ernakulam,Kerala,,
United College,Chandel,Manipur,,
United Mission Degree College,Bengaluru,Karnataka,,
Unity College,Dimapur,Nagaland,,
University College,Mangaluru,Karnataka,,
"University College for Women, Koti",Hyderabad,Telangana,,
"University College, Thiruvananthapuram",Thiruvananthapuram,Kerala,,
Urumu Dhanalakshmi College,Tiruchirappalli,Tamil Nadu,,
Ushodaya Degree College,Visakhapatnam,Andhra Pradesh,,
"V K Krishna Menon College of Commerce and Economics Sharad Shankar Dighe College of Science, East Mumbai",Mumbai,Maharashtra,,
"V. G. Shivdare College of Arts, Commerce and Science, Solapur",Solapur,Maharashtra,,
V. S. K. Degree College,Bhimavaram,Andhra Pradesh,,
V.E.T First Grade College,Bengaluru,Karnataka,,
V.K.V.Government Degree College,Kothapeta,Andhra Pradesh,,
V.O. Chidambaram College,Tuticorin,Tamil Nadu,,
V.S.R. Government Degree College,Movva,Andhra Pradesh,,
V.V. Giri Government Kalasala,Dumpagadapa,Andhra Pradesh,,
V.V. Vanniaperumal College for Women,Virudhunagar,Tamil Nadu,,
V.V.N Degree College,Bangalore,Karnataka,,
"Vaidyanath College of Arts, Science & Commerce, Parli-Vaijnath",Parli-Vaijnath,Maharashtra,,
Valliammal College for Women,Chennai,Tamil Nadu,,
"Vasanta Collge, Rajghat",Varanasi,Uttar Pradesh,,
Vasantrao Naik Arts and Social Science Institute,Nagpur,Maharashtra,,
"VBES`s Sant Muktabai Arts & Commerce College, Mutainagar",Muktainagar,Maharashtra,,
VDA Degree College,Visakhapatnam,Andhra Pradesh,,
"Vedavati Government First Grade College, Hiryuru.",Chitradurga,Karnataka,,
"Veer Shaheed Kesari Chand Rajkiya Snatkottar Mahavidyalaya, Dakpathar, Vikas Nagar",VIKASNAGAR,Uttarakhand,,
Veer Wajekar Arts Science and Commerce College,Raigarh,Maharashtra,,
Veerangana Jhalkari Bai Government Girls College,GWALIOR,Madhya Pradesh,,
Vel Tech Ranga Sanku Arts College,Thiruvallur,Tamil Nadu,,
Vellalar College for Women,Erode,Tamil Nadu,,
Vidhya Sagar Womens College,Chengalpattu,Tamil Nadu,,
Vidya Prasarak Mandals K G Joshi College of Arts & N G Bedekar College of Commerce Chendani Bunder Road Thane,Thane,Maharashtra,,
"Vidyabharati Mahavidyalaya, Amravati",Amravati,Maharashtra,,
"Vidyabharti College, Selu",Wardha,Maharashtra,,
Vidyalankar Danyanpeeth Trust College of B Sc I T Wadala Mumbai,Mumbai,Maharashtra,,
"Vidyayan Mahavidyalaya Sangola, Dist.-Solapur",Solapur,Maharashtra,,
Vijaygarh Jyotish Roy College,Kolkata,West Bengal,,
"Vimala College, Thrissur",Thrissur,Kerala,,
"Vinayak College, Kalan",SHEOPUR,Madhya Pradesh,,
"Vinayakrao Patil Arts, Commerce & Science Mahavidyalaya",Aurangabad,Maharashtra,,
Vinex Degree College,Visakhapatnam,Andhra Pradesh,,
Virudhunagar Hindu Nadars Senthikumara Nadar College,Virudhunagar,Tamil Nadu,,
Visakha Government Degree College for Women,Visakhapatnam,Andhra Pradesh,,
"Vishwasrao Naik Arts, Commerce & Baba Naik Science Mahavidyalaya, Shirala",Shirala,Maharashtra,,
"Visovadaya Government Degree College, Venkatagiri",Sri Potti Sriramulu Nellore,Andhra Pradesh,,
"Visthapit College, Balidih",BOKARO,Jharkhand,,
"Vitthalbhai Patel and Rajrathan, P.T. Patel Science College",Anand,Gujarat,,
Vivek Education Society Vivek College of Commerce,Mumbai,Maharashtra,,
Vivekanand Arts Commerce College,Bhadrawati,Maharashtra,,
"Vivekanand Arts, Sardar Dalip Singh Commerce & Science College",Aurangabad,Maharashtra,,
Vivekanand College,Kolhapur,Maharashtra,,
"Vivekanand Education Society`s College of Arts, Science and Commerce",Mumbai,Maharashtra,,
Vivekananda College,Kanniyakumari,Tamil Nadu,,
Vivekananda College,Madurai,Tamil Nadu,,
Vivekananda College,Kolkata-,West Bengal,,
Vivekananda College,Kolkata,West Bengal,,
"Vivekananda College of Arts Science and Commerce, Rajajinagar II",Bangalore,Karnataka,,
"Vivekananda College, Jalpaiguri",ALIPURDUAR,West Bengal,,
Vivekananda Government Degree College,Hyderabad,Telangana,,
"Vivekananda Mahavidyalaya, Burdwan",BURDWAN,West Bengal,,
"Vivekananda Mahavidyalaya, Haripal",Hooghly,West Bengal,,
Vivekananda Mission Mahavidyalaya,Purba Medinipur,West Bengal,,
Vivekanandha College for Women,Namakkal,Tamil Nadu,,
Vivekanandha College of Arts & Science (W),Namakkal,Tamil Nadu,,
VLB Janaki Ammal College of Arts and Science,Coimbatore,Tamil Nadu,,
"VMK SRV Arts/Science & VSB Commerce College, Hunagund",Bagalkot,Karnataka,,
"VMV Commerce JMT Arts JJP Science College, Wardhaman Nagar",Nagpur,Maharashtra,,
Voorhees College,Vellore,Tamil Nadu,,
"VTM NSS College, Dhanuvachapuram",Thiruvananthapuram,Kerala,,
Vvrl Kanaka Mahalakshmi Degree College,Visakhapatnam,Andhra Pradesh,,
Willingdon College,Sangli,Maharashtra,,
Wilson College Chowpatty Mumbai,Mumbai,Maharashtra,,
"WMO Arts & Science College, Muttil",Wayanad,Kerala,,
Women`s Christian College,Chennai,Tamil Nadu,,
"Women`s Christian College, Nagercoil",Nagercoil,Tamil Nadu,,
Women`s College,Tinsukia,Assam,,
Women's College,Agartala,Tripura,,
"Womens College, Ramgarh",Ramgarh,Jharkhand,,
X.I.T.E Gamharia Seraikela Kharsawan,Gamharia,Jharkhand,,
Y. A. Government College for Women,Chirala,Andhra Pradesh,,
"Y.D.V.D. Arts, Commerce College Teosa",Teosa,Maharashtra,,
Y.K. College,Thoubal,Manipur,,
"Y.S.N.M.College,Medininnagar",Medininagar,Jharkhand,,
"Y.V.N.R Government Degree College, Kaikaluru",Kaikaluru,Andhra Pradesh,,
Yadaorao Poshattiwar Arts College,Talodhi (Ba.),Maharashtra,,
"Yashoda Girls Arts Commerce College, Somalwada",Nagpur,Maharashtra,,
"Yashwantrao Chavan Institute of Science, Satara",Satara,Maharashtra,,
Yashwantrao Chavan Mahavidyalaya,Kolhapur,Maharashtra,,
"Yashwantrao Chavan Mahavidyalaya, Pachawad",Satara,Maharashtra,,
Yashwantrao Chavan Warana Mahavidyalaya,Kolhapur,Maharashtra,,
"Yashwantrao Mohite College of Arts, Science and Commerce",Pune,Maharashtra,,
"YCSPM`s Dadasaheb D.S. Patil Arts, Science & Commerce College, Erandol",Erandol,Maharashtra,,
"Yeshwant Mahavidyalaya, Nanded",Nanded-,Maharashtra,,
Yeshwantrao Chavan Science College,Washim,Maharashtra,,
Yogada Satsanga Palpara Mahavidyalaya,,West Bengal,,
Yogda Satsang College,Ranchi,Jharkhand,,
"Yuva Vyavsaik Shikshan Mahavidhyalaya, Guna",Guna,Madhya Pradesh,,
Yuvarajas College Mysore,Mysuru,Karnataka,,
Zantye Brothers Educational Foundations Narayan Zantye College of Commerce Bicholim,North Goa,Goa,,
A.B.Shetty Memorial Institute of Dental Sciences,Mangaluru,Karnataka,,
"ADHIPARASAKTHI DENTAL COLLEGE AND HOSPITAL, KANCHEEPURAM",Melmaruvathur,Tamil Nadu,,
AJ Institute of Dental Sciences,Dakshina Kannada,Karnataka,,
Al-Badar Rural Gulbarga Dental College & Hospital,Gulbarga,Karnataka,,
Aligarh Muslim University,Aligarh,Uttar Pradesh,,
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,,
Annamalai University,Annamalainagar,Tamil Nadu,,
Annasaheb Chudaman Patil Memorial Dental College,Dhule,Maharashtra,,
"Annoor Dental College, Muvattupuzha",Muvattupuzha,Kerala,,
Army College of Dental Sciences,Secunderabd,Telangana,,
"Baba Jaswant Singh Dental College Hospital & Research Institute, Ludhiana",Ludhiana,Punjab,,
Banaras Hindu University,Varanasi,Uttar Pradesh,,
Bapuji Dental College & Hospital,Davangere,Karnataka,,
"BEST DENTAL SCIENCE COLLEGE (Inst. Code - 269), MADURAI",Madurai,Tamil Nadu,,
BHABHA COLLEGE OF DENTAL SCIENCE,Bhopal,Madhya Pradesh,,
"Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital, Navi Mumbai",Navi Mumbai,Maharashtra,,
"Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital, Pune",Pune,Maharashtra,,
Bharati Vidyapeeth Dental College & Hospital,Sangli,Maharashtra,,
Bhojia Dental College & Hospital,Baddi,Himachal Pradesh,,
Chettinad Dental College and Research Institute,Kelambakkam,Tamil Nadu,,
Christian Dental College,Ludhiana,Punjab,,
Coorg Institute of Dental Sciences,Virajpet,Karnataka,,
D A Pandu Memorial R V Dental College,Bangalore,Karnataka,,
Darshan Dental College & Hospital,Udaipur,Rajasthan,,
"Dasmesh Institute of Research & Dental Sciences, Faridkot",Faridkot,Punjab,,
Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,,
Dayananda Sagar College of Dental Sciences,Bangalore,Karnataka,,
Desh Bhagat University,Mandi Gobindgarh,Punjab,,
Dharmsinh Desai University,Nadiad,Gujarat,,
Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,,
Dr. Harvansh Singh Judge Institute of Dental Sciences,Chandigarh,Chandigarh,,
Drs. Sudha and Nageswara Rao Siddhartha Institute of Dental Sciences,Vijayawada,Andhra Pradesh,,
ESIC Dental College,Gulbarga,Karnataka,,
ESIC Dental College,Delhi,Delhi,,
Farooqia Dental College & Hospital,Mysore,Karnataka,,
Geetanjali University,Udaipur,Rajasthan,,
Gitam Dental College & Hospital,Vishakhapatnam,Andhra Pradesh,,
GOVERNMENT DENTAL COLLEGE,Thiruvananthapuram,Kerala,,
Government Dental College,Ahmedabad,Gujarat,,
"Government Dental College, Bangalore",Bangalore,Karnataka,,
"Govt. Dental College, Indore",Indore,Madhya Pradesh,,
"Govt. Dental College, Nagpur",Nagpur,Maharashtra,,
GURU NANAK INSTITUTE OF DENTAL SCIENCES & RESEARCH,Kolkata-,West Bengal,,
H.P. Govt. Dental College & Hospital,Shimla,Himachal Pradesh,,
HAZARIBAG COLLEGE OF DENTAL SCIENCES & HOSPITAL,Hazaribag,Jharkhand,,
Himachal Institute of Dental Sciences,Sirmour,Himachal Pradesh,,
"I.T.S. DENTAL COLLEGE HOSPITAL & RESEARCH CENTER, GREATAR NOIDA",Greater Noida,Uttar Pradesh,,
Indira Gandhi Institute of Dental Sciences,Ernakulam,Kerala,,
Indira Gandhi Institute of Dental Sciences,Puducherry,Pondicherry,,
Institute of Dental Sciences,Bareilly,Uttar Pradesh,,
Institute of Dental Sciences,Jammu,Jammu and Kashmir,,
"INSTITUTE OF DENTAL STUDIES & TECHNOLOGY DELHI-MEERUT ROAD, KADRABAD, MODINAGAR",Modinagar,Uttar Pradesh,,
"ITS Centre for Dental Studies and Research Delhi, Murad Nagar, Ghaziabad",Ghaziabad,Uttar Pradesh,,
"J.N. Kapoor, D.A.V Centenary Dental College",Yamunanagar,Haryana,,
"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,,
"Jan Nayak Ch. Devi Lal Dental College, Sirsa",Sirsa,Haryana,,
JKK Natrajah Dental College,Komarapalayam,Tamil Nadu,,
JSS Dental College and Hospital,Mysuru,Karnataka,,
K L E Society's Institute of Dental Sciences,Bengaluru,Karnataka,,
Kalinga Institute of Industrial Technology,BHUBANESWAR,Odisha,,
"Kamineni Inst. of Dental Sciences, Narketpally",Nalgonda,Telangana,,
Karnavati University,Gandhinagar,Gujarat,,
Karpaga Vinayaga Institute Of Dental sciences,Chengalpattu,Tamil Nadu,,
King George`s Medical University,Lucknow,Uttar Pradesh,,
KLE VISHWANATH KATTI INSTITUTE OF DENTAL SCIENCES,Belgaum,Karnataka,,
KMCT Dental College,Kozhikode,Kerala,,
"Krishna Institute of Medical Sciences Deemed University, Karad",Karad,Maharashtra,,
Krishnadevaraya College of Dental Sciences & Hospital,Bengaluru,Karnataka,,
KSR Institute of Dental Science and Research,Tiruchengode,Tamil Nadu,,
KVG Dental College & Hospital Sullia,Sullia,Karnataka,,
Luxmi Bai Institute of Dental Sciences & Hospital,Patiala,Punjab,,
M R Ambedkar Dental College & Hospital Institute,Bengaluru,Karnataka,,
M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,,
M.S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,,
Maharaja Ganga Singh Dental College & Research Centre,Sri Ganganagar,Rajasthan,,
Maharishi Markandeshwar,Ambala,Haryana,,
Mahe Institute of Dental Sciences & Hospital,Mahe,Pondicherry,,
"MALABAR DENTAL COLLEGE, MUNDUR",EDAPPAL,Kerala,,
Malla Reddy Institute of Dental Sciences,Hyderabad,Telangana,,
Manav Rachna International Institute of Research & Studies,Faridabad,Haryana,,
"Manipal College of Dental Sciences, Mangalore",Mangalore,Karnataka,,
"Manipal College of Dental Sciences, Manipal",Udupi,Karnataka,,
Mar Baselios Dental College,Ernakulam,Kerala,,
Maratha Mandal`s Nathajirao G Halgekar Institute,Belgaum,Karnataka,,
Maulana Azad Institute of Dental Sciences,Delhi,Delhi,,
Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu,,
"MGM Dental College, Navi Mumbai",Navi Mumbai,Maharashtra,,
"MGVs Karmaveer Bhausaheb Hire Dental College, Nashik",Nashik,Maharashtra,,
MNR Dental College,Sangareddy,Telangana,,
Nair Hospital Dental College,Mumbai,Maharashtra,,
Navodaya dental College,Raichur,Karnataka,,
"NIMS University, Jaipur",Jaipur,Rajasthan,,
"NOORUL ISLAM COLLEGE OF DENTAL SCIENCES, NEYYATTINKARA",Neyyattinkara,Kerala,,
P.M. Nadagouda Memorial Dental College & Hospital,Bagalkot,Karnataka,,
Pacific Dental College & Hospital,Udaipur,Rajasthan,,
"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra,,
Panjab University,Chandigarh,Chandigarh,,
Pb. Govt. Dental College & Hospital,Amritsar,Punjab,,
People?s Dental Academy,Bhopal,Madhya Pradesh,,
PMS College of Dental Science & Research,Thiruvananthapuram,Kerala,,
Postgraduate Institute of Dental Sciences,Rohtak,Haryana,,
"Pravara Institute of Medical Sciences, Ahmednagar",Ahmednagar,Maharashtra,,
PSM COLLEGE OF DENTAL SC. AKKIKAVU,Thrissur,Kerala,,
"Pushpagiri College of Dental Sciences, Thiruvalla",Thiruvalla,Kerala,,
"RAGAS DENTAL COLLEGE & HOSPITAL, CHENNAI",CHENNAI,Tamil Nadu,,
Raja Rajeswari Dental College & Hospital,Bengaluru,Karnataka,,
RAMA UNIVERSITY UTTAR PRADESH,Kanpur Nagar,Uttar Pradesh,,
Rishiraj College of Dental Sciences & Research Centre,Bhopal,Madhya Pradesh,,
"RUNGTA COLLEGE OF DENTAL COLLEGE SCIENCE AND RESEARCH, BHILAI",BHILAI,Chhattisgarh,,
S B Patil Institute of Dental Sciences & Research,BIDAR,Karnataka,,
"Sankalchand Patel University, Visnagar",Visnagar,Gujarat,,
SARASWATI DENTAL COLLEGE & HOSPITAL,Lucknow,Uttar Pradesh,,
Sardar Patel Post Graduate Institute of Dental and Medical Sciences,LUCKNOW,Uttar Pradesh,,
Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,,
SDM College of Dental Sciences & Hospital,Dharwad,Karnataka,,
"Seema Dental College and Hospital, Rishikesh",Rishikesh,Uttarakhand,,
Shree Guru Gobind Singh Tricentenary University,Gurgaon,Haryana,,
Siksha `O` Anusandhan,Bhubaneswar,Odisha,,
"Sinhgad Dental College & Hospital, Pune",Pune,Maharashtra,,
Sree Balaji Dental College & Hospital,Chennai,Tamil Nadu,,
Sri Guru Ram Das Institute of Dental Sciences & Research,Amritsar,Punjab,,
Sri Rajiv Gandhi College of Dental Sciences & Hospital,Bangalore,Karnataka,,
Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,,
"SRI RAMAKRISHNA DENTAL COLLEGE AND HOSPITAL, COIMBATORE",Coimbatore,Tamil Nadu,,
"Sri Siddhartha Dental college, Tumkur",Tumkur,Karnataka,,
Sri Venkata Sai Institute of Dental Sciences,Mahabub Nagar,Telangana,,
Sri Venkateshwaraa Dental College,Pondicherry,Pondicherry,,
Srinivas Institute of Dental Sciences,Mangalore,Karnataka,,
SRM Dental College,Chennai,Tamil Nadu,,
Subharti Dental College & Hospital,Meerut,Uttar Pradesh,,
"Sudha Rustagi College of Dental Sciences & Research, Faridabad",Faridabad,Haryana,,
"Sumandeep Vidyapeeth, Vadodara",Vadodara,Gujarat,,
Surendera Dental College and Research Institute,Ganganagar,Rajasthan,,
Tagore Dental College & Hospital,Chennai,Tamil Nadu,,
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,,
The Oxford Dental College,Bangalore,Karnataka,,
Vinayaka Mission`s Sankarachariyar Dental College,Salem,Tamil Nadu,,
"Vishnu Dental College, Bheemavaram",Bhimavaram,Andhra Pradesh,,
Vivekanandha Denal College for Women,Triuchengode,Tamil Nadu,,
Vokkaligara Sangha Dental College & Hospital,Bengaluru,Karnataka,,
"VYWS Dental College, Amravati",Amravati,Maharashtra,,
Yenepoya Dental College,Mangaluru,Karnataka,,
Aligarh Muslim University,Aligarh,Uttar Pradesh,,
Allahabad Degree College,Prayagraj,Uttar Pradesh,,
Alliance University,Bengaluru,Karnataka,,
"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,,
"Amity University, Gwalior",Gwalior,Madhya Pradesh,,
"Amolakchand Vidhi Mahavidyalaya, Yavatmal",Yavatmal,Maharashtra,,
"Army Institute of Law, Mohali",Mohali,Punjab,,
Asian Law College,Noida,Uttar Pradesh,,
Babasheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,,
Banaras Hindu University,Varanasi,Uttar Pradesh,,
Banasthali Vidyapith,Banasthali,Rajasthan,,
Bangalore University,Bangalore,Karnataka,,
Bankura University,Bankura,West Bengal,,
"Barkatullah University, Bhopal",Bhopal,Madhya Pradesh,,
"Bharati Vidyapeeth Deemed University New Law College, Pune",Pune,Maharashtra,,
Bundelkhand University,Jhansi,Uttar Pradesh,,
C. N. Law College,RANCHI,Jharkhand,,
Career Law College,Bhopal,Madhya Pradesh,,
Career Point University,Hamirpur,Himachal Pradesh,,
Central University of Haryana,Mahendergarh,Haryana,,
Chanakya National Law University,Patna,Bihar,,
Chaudhary Charan Singh University Meerut,Meerut,Uttar Pradesh,,
Christ University,Bengaluru,Karnataka,,
Damodaram Sanjivayya National Law University,Visakhapatnam,Andhra Pradesh,,
Deen Dayal Upadhyay Gorakhpur University,Gorakhpur,Uttar Pradesh,,
"Deoghar College, Deoghar",DEOGHAR,Jharkhand,,
Desh Bhagat University,Mandi Gobindgarh,Punjab,,
Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,,
"Devi Sharvani Education Society`s V.M. Salgaocar College of Law, Miramar",Panaji,Goa,,
Dr. A.P.J. Abdul Kalam University,Indore,Madhya Pradesh,,
Dr. Ambedkar Law College,Tirupati,Andhra Pradesh,,
Dr. B. R. Ambedkar College of Law,Visakhapatnam,Andhra Pradesh,,
Dr. Panjabrao Deshmukh Law College,Amravati,Maharashtra,,
"Dr. Ram Manohar Lohiya National Law University, Lucknow",Lucknow,Uttar Pradesh,,
Fairfield Institute of Management & Technology,NEW DELHI,Delhi,,
G. D. Goenka University,Gurgaon,Haryana,,
Galgotias University,Gautam Budh Nagar,Uttar Pradesh,,
Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,,
Gautam Buddha University,Gautam Buddha Nagar,Uttar Pradesh,,
Geeta Institute of Law,Panipat,Haryana,,
Government Law College,MORENA,Madhya Pradesh,,
"Government Law College, Ashoknagar",Ashoknagar,Madhya Pradesh,,
Gujarat National Law University,Gandhinagar,Gujarat,,
Gujarat University,Ahmedabad,Gujarat,,
Guru Gobind Singh Indraprastha University,New Delhi,Delhi,,
Guru Hargobind Institute of Law for Women,Ludhiana,Punjab,,
Haldia Law College,Haldia,West Bengal,,
Himachal Pradesh University,Shimla,Himachal Pradesh,,
"ICFAI Foundation for Higher Education, Hyderabad",Hyderabad,Telangana,,
IEC (India Education Centre) University,Solan,Himachal Pradesh,,
IFTM University,Moradabad,Uttar Pradesh,,
IIMT College of Law,Greater Noida,Uttar Pradesh,,
"Imamul Hai Khan Law College, Bokaro",BOKARO STEEL CITY,Jharkhand,,
IMS Unison University,Dehradun,Uttarakhand,,
"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,,
Indian Law Institute,New Delhi,Delhi,,
"Indore Institute of Law, Indore",Indore,Madhya Pradesh,,
"Institute of Chatertered Financial Analysts of India, Dehradun",Dehradun,Uttarakhand,,
Integral University,Lucknow,Uttar Pradesh,,
Invertis University,Bareilly,Uttar Pradesh,,
Ismailsaheb Mulla Law College,Satara,Maharashtra,,
J. S. S. Law College,Mysuru,Karnataka,,
"Jagran Lakecity University, Bhopal",Bhopal,Madhya Pradesh,,
"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,,
JIS University,Kolkata,West Bengal,,
K. R. Mangalam University,Gurugram,Haryana,,
"K.L.E. Society Law College, Bangalore",Bangalore,Karnataka,,
Kakatiya University,Hanumakonda,Telangana,,
Kalinga Institute of Industrial Technology,BHUBANESWAR,Odisha,,
Karnataka State Law University,Dharwad,Karnataka,,
Karnavati University,Gandhinagar,Gujarat,,
Lovely Professional University,Phagwara,Punjab,,
"M V N University, Palwal",Palwal,Haryana,,
Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,,
"Maharani Laxmibai Arts and Commerce College, Gwalior",Gwalior,Madhya Pradesh,,
"Maharashtra National Law University, Nagpur",Nagpur,Maharashtra,,
Maharishi Markandeshwar,Ambala,Haryana,,
Maharshi Dayanand University,Rohtak,Haryana,,
